sample_id,true_label,true_class_name,predicted_label,predicted_class_name,confidence,correct,text_sample
5648,1920,Linge de maison,1920,Linge de maison,0.9859814628209671,True,45x45 Kinder Zimmer Dekoration Brief Kissen Englisch Alphabet Taie 45x45cm enfants décoration de la ...
5649,40,Jeux consoles neuf,1280,Jouets enfant,0.8803042954650312,False,1/6 Pipa Luth Zhongruan Modèle D'instruments De Musique Pour Figurines 12 Pouces Poupée Magideal <p>...
5650,1160,Cartes de jeux,1160,Cartes de jeux,0.9824501656232947,True,Moissonneuse Volatile (Volatile Rig)  Vf R Magic Retour Ravnica 
5651,1920,Linge de maison,1920,Linge de maison,0.6602573558795674,True,"Paris Prix - Coussin De Sol ""Fleur"" 40x40cm Blanc Informations Techniques :<ul><li><strong>Dimension..."
5652,2582,Mobilier et accessoires de jardin,2582,Mobilier et accessoires de jardin,0.8937862088588493,True,Petite Armoire De Jardin En Pin Aspect : <br />Matériau principal : Pin traité européen<br />Matéria...
5653,2705,Livres neufs,2280,Journaux et revues occasion,0.5576302892596,False,Les Juifs Allemands De Paris À L'époque De Heine 
5654,2522,Fournitures papeterie,2403,Lots livres et magazines,0.6607232164579989,False,Bd Album Lefranc - La Grande Menace 
5655,1281,Jeux enfant,1281,Jeux enfant,0.7650135627164429,True,Glow In The Dark World Mer Boue Puff Slime Putty Parfumée Enfants Clay Toy 100 Ml Glow In The Dark W...
5656,2403,Lots livres et magazines,2403,Lots livres et magazines,0.6519659000635847,True,Memoires Du Xxème Siecle De 1920 À 1989 - Encyclopedie Bordas 
5657,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9999795814265416,True,Carnet De Notes Bloc-Notes Cahier La Représentation Animale Aigle Noir Mignon Journal Classique Écri...
5658,2582,Mobilier et accessoires de jardin,2585,Outillage de jardin,0.31171750748630267,False,250cm 5050 Ruban Led Pour Plante Croissance Étanche Ip65 Emballage inclus: <br />5x Grow Light Strip...
5659,1300,Modélisme,1300,Modélisme,0.9879707390188065,True,New Simtoo Hoshi 007pro Caméra Aérienne Uav 3.7v 2900mah Batterie Au Lithium B4237-Générique New SIM...
5660,2585,Outillage de jardin,2585,Outillage de jardin,0.9865758555382287,True,Bâche camion 640 microns - vert - Longueur : 14 m Largeur : 3 m Vert H <strong>Bâche de type &#34;ca...
5661,1560,Mobilier,1560,Mobilier,0.5135538017955737,True,Dies Coupe En Métal Stencil Bricolage Scrapbooking Craft Embosser Album Paper Card C Fournitures De ...
5662,1280,Jouets enfant,1281,Jeux enfant,0.8928302355848425,False,Led De Jardin De Noël Gonflable Père Noël Décoration Light Up Géant @Dfgjlkni1 Noël gonflable Père N...
5663,1920,Linge de maison,1920,Linge de maison,0.8554104683385912,True,Coloré Sentiment Taie D'oreiller De Noël Pillowcases Brodé Coloré sentiment Taie d&#39;oreiller de N...
5664,1302,Jeux et accessoires de plein air,1302,Jeux et accessoires de plein air,0.9966799030986605,True,Tricycle Pour Enfants Rose <p>Ce tricycle BMW fonctionnel combine sécurité confort et plaisir et c&#...
5665,2905,Jeux PC en téléchargement,2905,Jeux PC en téléchargement,0.6873297847196024,True,Greed: Black Border - Jeu En Téléchargement <div> <p><strong>NOTE :</strong> un compte Steam et une ...
5666,1281,Jeux enfant,2462,Console et Jeux vidéos occasion,0.8229385069194785,False,Philos - 2708 - Jeux D'echecs 
5667,2403,Lots livres et magazines,2403,Lots livres et magazines,0.9999446750438983,True,Lot 4 Tome De Twillight 
5668,1920,Linge de maison,1920,Linge de maison,0.9260275979478847,True,Accessoire Salle De Bain@ Coffrets Cadeaux De Noël Dans La Neige Salle De Bain Rideau De Douche Tiss...
5669,1300,Modélisme,1300,Modélisme,0.9889024167887601,True,Moniteur Téléphone Tablette Support Fixation Du Support Clip Pour Dji 2 Mavic / Pro / Air / Spark @D...
5670,1560,Mobilier,1560,Mobilier,0.9490196622708877,True,Oreiller Mémoire De Forme Visco-Élastique 60x60 + Protège Matelas 200x200 Imperméable - Hygiènique -...
5671,1560,Mobilier,1560,Mobilier,0.9667194642491838,True,Lit Mezzanine Foster 90 X 200cm Pin Massif Gris Anthracite P-9451-Co Livraison sous 15 à 35 jours ou...
5672,2280,Journaux et revues occasion,2403,Lots livres et magazines,0.4374213624636601,False,L'album Renault De La Formule1  N° 1997 : Préface De Frank Williams & Flavio Briatore 
5673,1160,Cartes de jeux,10,Livres occasion,0.3287935830832634,False,Armor Thrull - Fallen Empire 
5674,1300,Modélisme,1280,Jouets enfant,0.7612230783997468,False,Petite Voiture En Tôle Métal Véhicule Miniature Jouet Pick Up Surf  Rétro-Sans 
5675,2403,Lots livres et magazines,2403,Lots livres et magazines,0.926451004633214,True,Lot 2 Livres Partitions Chant Enfants Choeur Coll Armiane - Françoise Labeylie Les Tribulations Du P...
5676,2522,Fournitures papeterie,2403,Lots livres et magazines,0.4217864678187998,False,Bloc Super Sticky 90f Lignees 76x127mm - Lot De 5 
5677,2462,Console et Jeux vidéos occasion,2462,Console et Jeux vidéos occasion,0.9769063775187229,True,Xbox 360élite 250 Go + 16 Jeux 
5678,1180,Jeux de rôle et figurines,1180,Jeux de rôle et figurines,0.998450714087291,True,Rouge Italien P085 Gamme Air - Pot De 17ml - Prince August 
5679,10,Livres occasion,10,Livres occasion,0.434855739164379,True,Je Dessine Des Mangas 
5680,2582,Mobilier et accessoires de jardin,2060,Décoration,0.5110145010518805,False,30cm Serviette Hamster Mignon Doux En Peluche Papier Boîte Home Décor Tissue Box@Hpp267 MicrosoftInt...
5681,40,Jeux consoles neuf,50,Accessoires gaming,0.817581151718051,False,Disney Infinity 3.0 - Star Wars - Pack De Démarrage - Edition Spéciale 
5682,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.9603983638288384,True,Avant Scene Cinema (L') N° 284 Du 15/03/1982 - Marc Allegret  -   Lac Aux Dames - La Critique Au Cin...
5683,2462,Console et Jeux vidéos occasion,2462,Console et Jeux vidéos occasion,0.9718195943199537,True,Jeux Xbox Assasins Creed Révélation 
5684,1940,Épicerie,1940,Épicerie,0.9901155015019174,True,Café En Grains Carte Noire Sélection Brésil 500g <br />
5685,1920,Linge de maison,1920,Linge de maison,0.8544899843528294,True,Voilage En Étamine À Fines Rayures Verticales Colorées Très tendance ce voilage en étamine à rayures...
5686,1920,Linge de maison,1920,Linge de maison,0.6745134640060175,True,Paris Prix - Drap De Plage Holiday Click 100x175cm Rose Informations Techniques :<ul><li>Dimensions ...
5687,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9994581557163467,True,"Huile essentielle de Pin Aromathérapie Spa Jacuzzi <div class=""box-collateral-content""> <div class=""..."
5688,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9999996942813321,True,Kit piscine acier blanc Gré Fidji ronde 260 x 122 m + Bâche hiver + Tapis de sol Piscine hors-sol en...
5689,50,Accessoires gaming,50,Accessoires gaming,0.8267826601524989,True,Pack De Deux Tournevis Pour Nintendo  Ds Ds Lite Dsi Wii <br />Pack de 2 tournevis permettent de dém...
5690,40,Jeux consoles neuf,2462,Console et Jeux vidéos occasion,0.7632041596314705,False,Total Club Manager 2004 [ Playstation 2 ] [Import Anglais] [Jeu Ps2] 
5691,1302,Jeux et accessoires de plein air,2060,Décoration,0.7956805962906399,False,Led Lanterne Lampe Portable Alimenté Par Batterie Légère Tente Étanche Stream LED Lanterne batterie ...
5692,10,Livres occasion,10,Livres occasion,0.28118679411903613,True,My Favourite Nursery Rhymes 
5693,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9945404601224186,True,Leuchtturm Feuilles Préimprimées Danemark 1990-1999 sans pochettes de protection SF convient pour re...
5694,1320,Puériculture,1320,Puériculture,0.406806805161931,True,Tapis De Parc Octogonal 108x108 Kiwi 
5695,1940,Épicerie,1940,Épicerie,0.9619444511118955,True,Haribo Croco Pik 210 Pieces (X1) HARIBO Croco Pik - Bonbons Gélifiés Citriques - Boîte de 210 pieces...
5696,10,Livres occasion,2280,Journaux et revues occasion,0.37873756162520167,False,Le Miroir Se Brisa Le Miroir Se Brisa 
5697,1160,Cartes de jeux,1160,Cartes de jeux,0.9960413246171982,True,Energie Super 93/107 Set Ex Deoxys Fr 
5698,2905,Jeux PC en téléchargement,2905,Jeux PC en téléchargement,0.9999999917972142,True,Disney Planes - Jeu En Téléchargement <strong>À PROPOS DU JEU</strong>  Depuis les hauteurs du monde...
5699,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.9260351727786139,True,Captain America 21 (Marvel Comics) Octobre 2006 
5700,1281,Jeux enfant,1280,Jouets enfant,0.6548950019485668,False,4pcs Trois Petits Cochons Et Le Loup Doigts Marionnettes Marionnettes À Main Cadeaux De Noël 4PCS Tr...
5701,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9982663900029309,True,Kit piscine acier blanc Gré Haïti ovale 634 x 399 x 132 m + Bâche hiver + Douche Piscine hors-sol ac...
5702,1300,Modélisme,1300,Modélisme,0.9980099322000276,True,Maquette D'avion 1pcs Gifi Power Lightweight Compact 11.1v 7500mah 14.43wh Liy80714005-Générique 750...
5703,2582,Mobilier et accessoires de jardin,2582,Mobilier et accessoires de jardin,0.9714390397733669,True,Color Practical Reusable Washable Food Grade Silicone Drinking Bent Strawhpp8228 Color Practical Reu...
5704,2060,Décoration,1280,Jouets enfant,0.47753317228029407,False,Sujet Mickey 4 Cm <strong>Joli sujet Mickey.</strong> Coloris : Rouge et jaune. Hauteur : 4 cm. A co...
5705,1160,Cartes de jeux,1160,Cartes de jeux,0.9985566733239246,True,Dikembe Mutombo Panini Basketball 94'95 N°127 
5706,2403,Lots livres et magazines,2403,Lots livres et magazines,0.9997502096553889,True,"Lot De 2 Livres Collection ""Nous Deux"" Un Homme Sur Mesure-Le Jardin Empoisonné "
5707,1140,Objets pop culture,1140,Objets pop culture,0.9707772944324877,True,Figurine Pop - Moi Moche Et Méchant 3 - Gru Spy - Funko Pop <p>- Figurine Moi Moche et Méchant 3 - <...
5708,40,Jeux consoles neuf,40,Jeux consoles neuf,0.4262447652691686,True,Deal Or No Deal: Der Banker Schlägt Zurück [Jeu Ds] 
5709,1300,Modélisme,1280,Jouets enfant,0.5552142317578836,False,Moakoada®Enfants Électriques Dinosaures Jouets Luminescentes Animaux Jouet En Plastique Tyrannosauru...
5710,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9995513948496711,True,Carnet De Notes Bloc-Notes Cahier Drapeau De Soie Modèle Texture Suisse Résumé Carnet De Journal Jou...
5711,1160,Cartes de jeux,1160,Cartes de jeux,0.9515062233007789,True,Gardevoir Ex 170pv   Rc30/Rc32 
5712,2060,Décoration,2060,Décoration,0.617240899107526,True,Smart Wifi 5050 Rgb Ip65 Étanche 300led Light Strip Commande Vocale 5m Bt217 Smart WiFi 5050 RGB <br...
5713,1320,Puériculture,1320,Puériculture,0.9929324195834286,True,Candide Baby Pad Air+ - Matelas Universel Respirant CANDIDE Baby Pad Air&#43; - Matelas Universel Re...
5714,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9999997583194846,True,Couvercle gonflable pour spa rond 4 places de Netspa - Spa Type de produit : Accessoires spa  Instal...
5715,2403,Lots livres et magazines,2403,Lots livres et magazines,0.9268068852545411,True,Lot - Injection #01 À #05 - Comics Vo 
5716,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9972828402530074,True,Pompe de filtration Speck Badu 95 
5717,1302,Jeux et accessoires de plein air,1320,Puériculture,0.4301285676090262,False,Portique : 1 Toboggan 2 Balançoires Et Une Double Balancelle 
5718,1920,Linge de maison,1920,Linge de maison,0.9867566101185605,True,Motif Lettres Coussin Coton Lin Couverture Coussin Case Canapé Home Décor O Zheng4245 Lettres Motif ...
5719,1920,Linge de maison,1920,Linge de maison,0.9552924009255815,True,Taie D'oreillerlin Géométrique Style Opéen Coussin Mixte Couverture 45x45 Géométriques Lin style opé...
5720,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9958881797057892,True,Dolce 165 déshumidificateur d'air vertical pour piscine Design italien et technologie de pointe opte...
5721,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9999993387839828,True,Piscine pour enfants requin avec pare-soleil Piscine pour enfants requin avec pare-soleilIdéale pour...
5722,2060,Décoration,2060,Décoration,0.7871669236901839,True,Kuopio Optique Suspension Verre 23x23x90 Cm Bleu Suspension - Verre soufflé bouche - Bois naturel he...
5723,40,Jeux consoles neuf,40,Jeux consoles neuf,0.5038226069313327,True,Donky Kong Country Us 
5724,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9971828354911144,True,Carnet De Notes Bloc-Notes Cahierla Grande - Bretagne Pays Si?Ge De Dessin Anim¿¿ Trois Bicyclettes ...
5725,1560,Mobilier,1560,Mobilier,0.7348505891626436,True,Konka Mini Portable Électrique Presse-Fruits Multifonctionnel Eu Plug Violet Emballage inclus:<br />...
5726,2582,Mobilier et accessoires de jardin,2582,Mobilier et accessoires de jardin,0.9354407654075843,True,Grande Grille Motifs Oiseaux Treillis Tuteur Aspect Tordu À Fleurs Plantes En Fer Patiné Marron 3x54...
5727,1920,Linge de maison,1920,Linge de maison,0.9477440742663358,True,Feuille D'or D'impression Taie Sofa Taille Coussin Throw Cover Home Decor I Feuille d&#39;or d&#39;i...
5728,1180,Jeux de rôle et figurines,2522,Fournitures papeterie,0.5491184630286947,False,Marqueurs De Jeu (Pierres De Mana) Bleu Saphir - 30 Marqueurs Par Sachet 
5729,1920,Linge de maison,1920,Linge de maison,0.9867956415184305,True,Housse De Couette Méribel Gamme Chalet 220x240cm 2 Personnes 100% Coton Description:Housse de couett...
5730,1920,Linge de maison,1920,Linge de maison,0.9893995659686097,True,Joyeux Noël Oreiller Entoilées Coussin Sofa Home Décor Oreiller De Base Pillow Case 14379 Joyeux Noë...
5731,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9879251851437064,True,Trousse d'analyse piscine ph cl chrome alcalinité acidité <p><b><i>Trousse d&#39;analyse piscine</i>...
5732,1920,Linge de maison,1920,Linge de maison,0.9696895576521333,True,Voilage Tissé À Rayures Prêt-à-poser ce voilage tissé est composé de 8 oeillets ronds en métal gris....
5733,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9985068412975636,True,Pompe VIPool MGD 15CV - Type électrique - Mono Présentation de la pompe de filtration piscine MGD 15...
5734,2060,Décoration,2060,Décoration,0.9441671127520065,True,Diy 3d Acrylique Cristal Stickers Muraux Salle De Séjour Tv Fond Maison <li>Taille: 30 * 100cm / 12 ...
5735,1302,Jeux et accessoires de plein air,1302,Jeux et accessoires de plein air,0.9995284377448388,True,Modèle Dinosaur Lente Hausse Crème Parfumée Stress Relief Jouets Modèle Dinosaur lente hausse crème ...
5736,1160,Cartes de jeux,1160,Cartes de jeux,0.9717508400158195,True,Couaneton 35/108 Explorateurs Obscurs 
5737,2403,Lots livres et magazines,2403,Lots livres et magazines,0.8214379266800826,True,Lot L'attaque Des Titans Before The Fall 1 Et 2 
5738,10,Livres occasion,10,Livres occasion,0.5027032871851622,True,Comment Elever Nos Enfants De 3 A 14 Ans * Petit Guide Des Parents 
5739,1302,Jeux et accessoires de plein air,1302,Jeux et accessoires de plein air,0.9979161654556459,True,Remplacement Montre Bracelet Bracelet Pour Samsung Galaxy Fit Vitesse Ou Stream Remplacement pour Sa...
5740,1180,Jeux de rôle et figurines,1180,Jeux de rôle et figurines,0.9727187314920327,True,L'art De Warhammer Online  
5741,1160,Cartes de jeux,1160,Cartes de jeux,0.9748256251143168,True,Lineon 70pv / Édition Série Latios / N° 3/10 
5742,1560,Mobilier,1560,Mobilier,0.9787602536618544,True,Matelas Mémoire De Forme 200x200 X 23 Cm Très Ferme - Spécial Sommier Electrique - Déhoussable Houss...
5743,50,Accessoires gaming,40,Jeux consoles neuf,0.42979767498168225,False,Guide - Uncharted 3 L'illusion De Drake 
5744,1281,Jeux enfant,1281,Jeux enfant,0.29534147032443603,True,Le Jeu Du Chat - Philippe Geluck Le Jeu du Chat - Philippe Geluck
5745,1560,Mobilier,1560,Mobilier,0.9765996855417293,True,Chaise De Bar Pivotante 2 Pcs Similicuir 54 X 58 X 115 Cm Noir <p>Cet ensemble de 2 chaises de bar é...
5746,2403,Lots livres et magazines,2403,Lots livres et magazines,0.8258460259692932,True,Compagnonnage Organe Des Compagnons Du Tour De France 10 Numéros Années 1977 - 1978 - N° 404 405 410...
5747,2585,Outillage de jardin,2585,Outillage de jardin,0.365862965561768,True,Cordon nylon tressé Cardoc brique craie Taille de la ligne d'un bâtiment de 18m Pour une utilisation...
5748,2403,Lots livres et magazines,2403,Lots livres et magazines,0.8909437278983406,True,Le Grand Pouvoir Du Chninkel + Thorgal (Rosinski - Van Hamme) 9 Albums En Bon Etat. 
5749,1280,Jouets enfant,1280,Jouets enfant,0.6699731287079028,True,Petit Jouet Volant Drone Fidget Spinner Stress Relief Cadeau Volant Gyroscop Jouet Sweetheart93 Peti...
5750,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9971669607675527,True,Pompe Filtration ESPA Série Silver 15 Tri Les principaux atouts de la pompe filtration ESPA Série Si...
5751,2280,Journaux et revues occasion,2705,Livres neufs,0.7580476060864366,False,Les Grands Mystères De L'histoire  N° 7 : Bouddha Une Double Histoire 
5752,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9997888385531556,True,HTH Granular Chlore - 5kg Ces granulés à dissolution rapide vous permettent de remonter rapidement l...
5753,1320,Puériculture,1320,Puériculture,0.9532222048189507,True,»Fastique Kids« Écharpe Porte-Bébé En Coton Naturel Écharpe De Portage Élégant Et Comfortable 
5754,50,Accessoires gaming,50,Accessoires gaming,0.9822985693537354,True,Insten® Pour Console Nintendo Switch Joy-Con : Coque De Protection En Cristal Rigide Transparent [Co...
5755,1920,Linge de maison,1920,Linge de maison,0.9070203708910225,True,Karma Living Oreiller Dia De Los Muertos Jour Des Morts De Crâne De Sucre Halloween Karma Living Ore...
5756,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9990677624149075,True,Esselte - Chemise Pour Rapports - A4 - Pour 160 Feuilles - Bleu Clair 
