original_index,imageid,predicted_category,prediction_probability,true_category,predicted_category_name
4333,img_4333,1160,0.9556657,1160,Cartes de jeux
4334,img_4334,1320,0.71101624,1320,Puériculture
4335,img_4335,1560,0.8801337,1560,Mobilier
4336,img_4336,1280,0.11958504,1140,Jouets enfant
4337,img_4337,2582,0.88372904,2582,Mobilier et accessoires de jardin
4338,img_4338,1300,0.89441603,1300,Modélisme
4339,img_4339,40,0.52178705,2403,Jeux consoles neuf
4340,img_4340,2280,0.20956033,2280,Journaux et revues occasion
4341,img_4341,2280,0.4282898,2280,Journaux et revues occasion
4342,img_4342,2522,0.877971,1560,Fournitures papeterie
4343,img_4343,1140,0.32157546,1281,Objets pop culture
4344,img_4344,1920,0.93769675,1920,Linge de maison
4345,img_4345,10,0.62815917,10,Livres occasion
4346,img_4346,2060,0.6508021,2060,Décoration
4347,img_4347,2522,0.31227258,2583,Fournitures papeterie
4348,img_4348,40,0.68361306,10,Jeux consoles neuf
4349,img_4349,1160,0.9716898,1160,Cartes de jeux
4350,img_4350,1560,0.15852328,2522,Mobilier
4351,img_4351,1920,0.8627696,1920,Linge de maison
4352,img_4352,1920,0.9696205,1920,Linge de maison
4353,img_4353,1302,0.6521774,1302,Jeux et accessoires de plein air
4354,img_4354,40,0.4957968,2462,Jeux consoles neuf
4355,img_4355,1300,0.75547266,1300,Modélisme
4356,img_4356,2583,0.9562857,2583,Piscine et accessoires
4357,img_4357,2060,0.35708013,2582,Décoration
4358,img_4358,1160,0.9930139,1160,Cartes de jeux
4359,img_4359,1300,0.9143143,1300,Modélisme
4360,img_4360,2403,0.5126506,2403,Lots livres et magazines
4361,img_4361,2582,0.38938,1320,Mobilier et accessoires de jardin
4362,img_4362,1160,0.7303066,1160,Cartes de jeux
4363,img_4363,2583,0.7161096,2583,Piscine et accessoires
4364,img_4364,2280,0.6877604,2403,Journaux et revues occasion
4365,img_4365,1560,0.21066399,1560,Mobilier
4366,img_4366,2583,0.79789627,2583,Piscine et accessoires
4367,img_4367,2522,0.16561846,10,Fournitures papeterie
4368,img_4368,1280,0.47727135,1140,Jouets enfant
4369,img_4369,50,0.15533991,1320,Accessoires gaming
4370,img_4370,1160,0.988917,1160,Cartes de jeux
4371,img_4371,2220,0.53454274,2220,Animalerie
4372,img_4372,2583,0.44468966,2583,Piscine et accessoires
4373,img_4373,2582,0.24405135,1920,Mobilier et accessoires de jardin
4374,img_4374,2583,0.85659707,2583,Piscine et accessoires
4375,img_4375,1560,0.8538384,1560,Mobilier
4376,img_4376,1920,0.9543584,1920,Linge de maison
4377,img_4377,10,0.49728316,10,Livres occasion
4378,img_4378,40,0.88494956,40,Jeux consoles neuf
4379,img_4379,1920,0.88245356,1920,Linge de maison
4380,img_4380,2583,0.8273565,2583,Piscine et accessoires
4381,img_4381,1320,0.2662809,1920,Puériculture
4382,img_4382,1300,0.3655047,1300,Modélisme
4383,img_4383,2705,0.68830013,2403,Livres neufs
4384,img_4384,50,0.26564038,1300,Accessoires gaming
4385,img_4385,1281,0.5715051,1302,Jeux enfant
4386,img_4386,2060,0.14499561,2220,Décoration
4387,img_4387,2583,0.99155444,2583,Piscine et accessoires
4388,img_4388,2280,0.6840558,2280,Journaux et revues occasion
4389,img_4389,2060,0.2661946,1560,Décoration
4390,img_4390,2522,0.292605,2403,Fournitures papeterie
4391,img_4391,2585,0.45630327,2585,Outillage de jardin
4392,img_4392,1302,0.27524114,2220,Jeux et accessoires de plein air
4393,img_4393,2522,0.18808335,1280,Fournitures papeterie
4394,img_4394,1560,0.8801337,1560,Mobilier
4395,img_4395,1160,0.88779444,1160,Cartes de jeux
4396,img_4396,1300,0.87333834,1280,Modélisme
4397,img_4397,60,0.17470886,1560,Consoles de jeux
4398,img_4398,1300,0.47063628,1300,Modélisme
4399,img_4399,1140,0.6773327,1140,Objets pop culture
4400,img_4400,60,0.9796051,60,Consoles de jeux
4401,img_4401,1320,0.31930882,2582,Puériculture
4402,img_4402,1160,0.97233486,1160,Cartes de jeux
4403,img_4403,2462,0.22637075,1560,Console et Jeux vidéos occasion
4404,img_4404,1320,0.47090656,1320,Puériculture
4405,img_4405,1320,0.9779926,1320,Puériculture
4406,img_4406,1920,0.8056877,1920,Linge de maison
4407,img_4407,2280,0.63160604,2403,Journaux et revues occasion
4408,img_4408,1920,0.5919527,2583,Linge de maison
4409,img_4409,1281,0.16698182,2403,Jeux enfant
4410,img_4410,1320,0.6990764,1320,Puériculture
4411,img_4411,1320,0.98460704,1320,Puériculture
4412,img_4412,1281,0.19339123,2403,Jeux enfant
4413,img_4413,2582,0.32183933,2060,Mobilier et accessoires de jardin
4414,img_4414,1300,0.81202817,1300,Modélisme
4415,img_4415,10,0.4012593,2403,Livres occasion
4416,img_4416,2060,0.19498985,2583,Décoration
4417,img_4417,2060,0.2764687,2060,Décoration
4418,img_4418,2403,0.3486923,1280,Lots livres et magazines
4419,img_4419,1140,0.3547165,1280,Objets pop culture
4420,img_4420,2583,0.98310626,2583,Piscine et accessoires
4421,img_4421,60,0.89278823,60,Consoles de jeux
4422,img_4422,2705,0.9869971,2705,Livres neufs
4423,img_4423,2280,0.36517638,2280,Journaux et revues occasion
4424,img_4424,1280,0.57114553,1302,Jouets enfant
4425,img_4425,1940,0.5210348,1281,Épicerie
4426,img_4426,1302,0.36556798,2060,Jeux et accessoires de plein air
4427,img_4427,2522,0.97073257,2522,Fournitures papeterie
4428,img_4428,1560,0.7157138,1560,Mobilier
4429,img_4429,1160,0.9497412,1160,Cartes de jeux
4430,img_4430,1300,0.7521497,1300,Modélisme
4431,img_4431,2522,0.84778947,2522,Fournitures papeterie
4432,img_4432,1320,0.3147707,1320,Puériculture
4433,img_4433,2582,0.78812325,1560,Mobilier et accessoires de jardin
4434,img_4434,1160,0.30077597,1280,Cartes de jeux
4435,img_4435,2583,0.982226,2583,Piscine et accessoires
4436,img_4436,1920,0.4234739,1920,Linge de maison
4437,img_4437,2280,0.7493228,2280,Journaux et revues occasion
4438,img_4438,1302,0.3013713,2060,Jeux et accessoires de plein air
4439,img_4439,1281,0.58423746,1281,Jeux enfant
4440,img_4440,1920,0.9403798,1920,Linge de maison
4441,img_4441,2522,0.9536406,2522,Fournitures papeterie
4442,img_4442,2705,0.41851184,10,Livres neufs
4443,img_4443,40,0.9887189,40,Jeux consoles neuf
4444,img_4444,2403,0.9111693,2403,Lots livres et magazines
4445,img_4445,2462,0.9207503,2462,Console et Jeux vidéos occasion
4446,img_4446,1140,0.95972776,1280,Objets pop culture
4447,img_4447,2582,0.35476786,1302,Mobilier et accessoires de jardin
4448,img_4448,1281,0.6893233,2582,Jeux enfant
4449,img_4449,1302,0.49320245,1280,Jeux et accessoires de plein air
4450,img_4450,2522,0.9478102,2522,Fournitures papeterie
4451,img_4451,2403,0.56784296,2403,Lots livres et magazines
4452,img_4452,10,0.34959045,2280,Livres occasion
4453,img_4453,1180,0.9982796,1180,Jeux de rôle et figurines
4454,img_4454,2585,0.3445002,1280,Outillage de jardin
4455,img_4455,1300,0.39387313,1280,Modélisme
4456,img_4456,1320,0.59082377,1320,Puériculture
4457,img_4457,2522,0.5234538,2522,Fournitures papeterie
4458,img_4458,2403,0.9158574,2403,Lots livres et magazines
4459,img_4459,2585,0.23845065,2583,Outillage de jardin
4460,img_4460,2522,0.44081086,2583,Fournitures papeterie
4461,img_4461,1300,0.6052616,1300,Modélisme
4462,img_4462,2705,0.47173104,2280,Livres neufs
4463,img_4463,2583,0.89327806,2583,Piscine et accessoires
4464,img_4464,1302,0.09729164,50,Jeux et accessoires de plein air
4465,img_4465,2905,0.62440026,2905,Jeux PC en téléchargement
4466,img_4466,2280,0.23801337,2280,Journaux et revues occasion
4467,img_4467,1302,0.95662445,1302,Jeux et accessoires de plein air
4468,img_4468,1180,0.36533877,1140,Jeux de rôle et figurines
4469,img_4469,2583,0.93840504,2583,Piscine et accessoires
4470,img_4470,2403,0.6968104,2403,Lots livres et magazines
4471,img_4471,1300,0.61724764,1300,Modélisme
4472,img_4472,1920,0.6533907,1920,Linge de maison
4473,img_4473,1280,0.28939822,1281,Jouets enfant
4474,img_4474,1160,0.9774316,1160,Cartes de jeux
4475,img_4475,1560,0.42216927,1560,Mobilier
4476,img_4476,2280,0.9187376,2280,Journaux et revues occasion
4477,img_4477,2705,0.82379425,2705,Livres neufs
4478,img_4478,2705,0.96835303,2705,Livres neufs
4479,img_4479,1280,0.42904022,2060,Jouets enfant
4480,img_4480,1140,0.978295,1140,Objets pop culture
4481,img_4481,2060,0.08269514,1320,Décoration
4482,img_4482,2280,0.99342066,2280,Journaux et revues occasion
4483,img_4483,1302,0.369653,1160,Jeux et accessoires de plein air
4484,img_4484,2583,0.3666376,2583,Piscine et accessoires
4485,img_4485,2585,0.9829586,2583,Outillage de jardin
4486,img_4486,1302,0.9682225,1302,Jeux et accessoires de plein air
4487,img_4487,60,0.94363874,60,Consoles de jeux
4488,img_4488,1280,0.41158,1300,Jouets enfant
4489,img_4489,1140,0.86068183,1140,Objets pop culture
4490,img_4490,2582,0.23180604,2060,Mobilier et accessoires de jardin
4491,img_4491,2522,0.3157772,2280,Fournitures papeterie
4492,img_4492,1301,0.7207723,1301,Lingerie enfant et jeu de bar
4493,img_4493,1280,0.98572797,1280,Jouets enfant
4494,img_4494,1560,0.48854363,1560,Mobilier
4495,img_4495,2583,0.96218115,2583,Piscine et accessoires
4496,img_4496,1320,0.19091187,2060,Puériculture
4497,img_4497,2280,0.9735614,2280,Journaux et revues occasion
4498,img_4498,2522,0.95076585,2522,Fournitures papeterie
4499,img_4499,1140,0.4219867,1140,Objets pop culture
4500,img_4500,2280,0.46803844,2280,Journaux et revues occasion
4501,img_4501,2522,0.93376225,2522,Fournitures papeterie
4502,img_4502,1140,0.66280025,1140,Objets pop culture
4503,img_4503,2220,0.6218646,2220,Animalerie
4504,img_4504,10,0.93734175,10,Livres occasion
4505,img_4505,2583,0.73980266,2583,Piscine et accessoires
4506,img_4506,2280,0.13178942,2403,Journaux et revues occasion
4507,img_4507,2522,0.8120067,2522,Fournitures papeterie
4508,img_4508,2060,0.81061006,50,Décoration
4509,img_4509,1281,0.25036132,1280,Jeux enfant
4510,img_4510,2582,0.16981567,2583,Mobilier et accessoires de jardin
4511,img_4511,1281,0.25291595,1160,Jeux enfant
4512,img_4512,40,0.4031142,40,Jeux consoles neuf
4513,img_4513,1320,0.72782904,1320,Puériculture
4514,img_4514,2583,0.6925337,2583,Piscine et accessoires
4515,img_4515,2582,0.6192317,2582,Mobilier et accessoires de jardin
4516,img_4516,1920,0.8056576,1920,Linge de maison
4517,img_4517,1140,0.5001234,1281,Objets pop culture
4518,img_4518,2905,0.7318745,2905,Jeux PC en téléchargement
4519,img_4519,1281,0.21797918,1160,Jeux enfant
4520,img_4520,60,0.99771833,60,Consoles de jeux
4521,img_4521,1280,0.75216174,1280,Jouets enfant
4522,img_4522,1320,0.5250277,1180,Puériculture
4523,img_4523,2582,0.3485931,1920,Mobilier et accessoires de jardin
4524,img_4524,2905,0.45829567,1140,Jeux PC en téléchargement
4525,img_4525,2705,0.6210712,2522,Livres neufs
4526,img_4526,1560,0.5427753,1560,Mobilier
4527,img_4527,50,0.1435739,2583,Accessoires gaming
4528,img_4528,2705,0.6846459,1281,Livres neufs
4529,img_4529,1140,0.8635696,1140,Objets pop culture
4530,img_4530,2403,0.4691558,2403,Lots livres et magazines
4531,img_4531,1920,0.30299184,1920,Linge de maison
4532,img_4532,1920,0.91440225,1920,Linge de maison
4533,img_4533,1302,0.3038996,1302,Jeux et accessoires de plein air
4534,img_4534,1302,0.23704298,2060,Jeux et accessoires de plein air
4535,img_4535,1280,0.41781834,1280,Jouets enfant
4536,img_4536,2583,0.97714126,2583,Piscine et accessoires
4537,img_4537,1160,0.9871349,1160,Cartes de jeux
4538,img_4538,1301,0.979878,1301,Lingerie enfant et jeu de bar
4539,img_4539,2583,0.6936701,2583,Piscine et accessoires
4540,img_4540,2582,0.6421738,1560,Mobilier et accessoires de jardin
4541,img_4541,1301,0.21192068,1940,Lingerie enfant et jeu de bar
4542,img_4542,2583,0.99469143,2583,Piscine et accessoires
4543,img_4543,2060,0.19083089,2060,Décoration
4544,img_4544,40,0.9488961,40,Jeux consoles neuf
4545,img_4545,2582,0.99626464,2582,Mobilier et accessoires de jardin
4546,img_4546,1300,0.35871777,1280,Modélisme
4547,img_4547,1140,0.92810065,1140,Objets pop culture
4548,img_4548,2220,0.94014287,2220,Animalerie
4549,img_4549,2583,0.96370727,2583,Piscine et accessoires
4550,img_4550,1160,0.9783142,1160,Cartes de jeux
4551,img_4551,2583,0.7779045,2583,Piscine et accessoires
4552,img_4552,1920,0.966287,2060,Linge de maison
4553,img_4553,2522,0.71682715,2522,Fournitures papeterie
4554,img_4554,1140,0.7320643,1140,Objets pop culture
4555,img_4555,2905,0.8775411,2905,Jeux PC en téléchargement
4556,img_4556,1280,0.20177774,2462,Jouets enfant
4557,img_4557,1920,0.5055926,1280,Linge de maison
4558,img_4558,1281,0.57299966,2060,Jeux enfant
4559,img_4559,2583,0.84294385,2583,Piscine et accessoires
4560,img_4560,2403,0.84415805,2403,Lots livres et magazines
4561,img_4561,1280,0.1240162,2583,Jouets enfant
4562,img_4562,1300,0.8045775,1280,Modélisme
4563,img_4563,1140,0.9565025,1140,Objets pop culture
4564,img_4564,1300,0.72758263,1300,Modélisme
4565,img_4565,1160,0.9692487,1160,Cartes de jeux
4566,img_4566,2280,0.9825351,2280,Journaux et revues occasion
4567,img_4567,1300,0.353388,1300,Modélisme
4568,img_4568,2705,0.9555631,2705,Livres neufs
4569,img_4569,1301,0.18325873,1920,Lingerie enfant et jeu de bar
4570,img_4570,2280,0.50467926,10,Journaux et revues occasion
4571,img_4571,1300,0.86346304,1300,Modélisme
4572,img_4572,1560,0.24759921,1560,Mobilier
4573,img_4573,2280,0.8894163,2280,Journaux et revues occasion
4574,img_4574,10,0.31859615,2403,Livres occasion
4575,img_4575,2705,0.9821769,2705,Livres neufs
4576,img_4576,2583,0.30755773,2583,Piscine et accessoires
4577,img_4577,2705,0.86691296,2705,Livres neufs
4578,img_4578,2522,0.80558187,2583,Fournitures papeterie
4579,img_4579,1160,0.9834631,1160,Cartes de jeux
4580,img_4580,1300,0.7459391,1300,Modélisme
4581,img_4581,1320,0.40970707,1320,Puériculture
4582,img_4582,2705,0.7805036,2705,Livres neufs
4583,img_4583,1302,0.65095246,1300,Jeux et accessoires de plein air
4584,img_4584,60,0.20090297,2522,Consoles de jeux
4585,img_4585,1140,0.5957897,1140,Objets pop culture
4586,img_4586,1560,0.72502476,1560,Mobilier
4587,img_4587,1300,0.15662499,2582,Modélisme
4588,img_4588,1920,0.9764789,1920,Linge de maison
4589,img_4589,2462,0.9552526,2462,Console et Jeux vidéos occasion
4590,img_4590,1302,0.9677247,1302,Jeux et accessoires de plein air
4591,img_4591,1300,0.48101592,1300,Modélisme
4592,img_4592,1160,0.9720553,1160,Cartes de jeux
4593,img_4593,1140,0.5427146,1140,Objets pop culture
4594,img_4594,1160,0.12238782,2403,Cartes de jeux
4595,img_4595,2522,0.5412724,2522,Fournitures papeterie
4596,img_4596,2582,0.8227083,2582,Mobilier et accessoires de jardin
4597,img_4597,1300,0.72500485,1300,Modélisme
4598,img_4598,1280,0.27457893,1280,Jouets enfant
4599,img_4599,1320,0.98522687,1320,Puériculture
4600,img_4600,1920,0.6146838,1560,Linge de maison
4601,img_4601,1560,0.1893193,50,Mobilier
4602,img_4602,1160,0.95320934,1160,Cartes de jeux
4603,img_4603,2582,0.39380172,2060,Mobilier et accessoires de jardin
4604,img_4604,2583,0.30804148,2583,Piscine et accessoires
4605,img_4605,2705,0.7984833,2705,Livres neufs
4606,img_4606,1301,0.5026465,1560,Lingerie enfant et jeu de bar
4607,img_4607,2060,0.25762248,2060,Décoration
4608,img_4608,2585,0.97365403,2585,Outillage de jardin
4609,img_4609,1140,0.9509355,1140,Objets pop culture
4610,img_4610,2522,0.12698397,1320,Fournitures papeterie
4611,img_4611,2583,0.9541665,2583,Piscine et accessoires
4612,img_4612,2583,0.9447185,2583,Piscine et accessoires
4613,img_4613,40,0.27189374,2585,Jeux consoles neuf
4614,img_4614,2583,0.95398784,2583,Piscine et accessoires
4615,img_4615,2403,0.8005019,2280,Lots livres et magazines
4616,img_4616,1560,0.13559149,1560,Mobilier
4617,img_4617,2522,0.84526825,2522,Fournitures papeterie
4618,img_4618,1302,0.9996848,1302,Jeux et accessoires de plein air
4619,img_4619,2280,0.38917983,2905,Journaux et revues occasion
4620,img_4620,2060,0.3351104,2585,Décoration
4621,img_4621,1300,0.4584933,1300,Modélisme
4622,img_4622,2705,0.71378547,2705,Livres neufs
4623,img_4623,2705,0.9830635,2705,Livres neufs
4624,img_4624,1160,0.9678949,1160,Cartes de jeux
4625,img_4625,1302,0.10232469,1281,Jeux et accessoires de plein air
4626,img_4626,2280,0.52914995,2280,Journaux et revues occasion
4627,img_4627,1160,0.9918264,1160,Cartes de jeux
4628,img_4628,2583,0.87765473,2583,Piscine et accessoires
4629,img_4629,1300,0.3655047,1300,Modélisme
4630,img_4630,2403,0.88731617,2403,Lots livres et magazines
4631,img_4631,1302,0.56962,2583,Jeux et accessoires de plein air
4632,img_4632,60,0.9414322,60,Consoles de jeux
4633,img_4633,1920,0.8057715,1920,Linge de maison
4634,img_4634,2522,0.42672044,2522,Fournitures papeterie
4635,img_4635,2522,0.58770317,2522,Fournitures papeterie
4636,img_4636,1300,0.48846224,1300,Modélisme
4637,img_4637,10,0.29974273,10,Livres occasion
4638,img_4638,1301,0.962951,1301,Lingerie enfant et jeu de bar
4639,img_4639,2403,0.96123374,2403,Lots livres et magazines
4640,img_4640,2522,0.23599793,2403,Fournitures papeterie
4641,img_4641,2220,0.8459589,2220,Animalerie
4642,img_4642,1160,0.99410903,1160,Cartes de jeux
4643,img_4643,2060,0.93303716,2060,Décoration
4644,img_4644,2905,0.17361367,2905,Jeux PC en téléchargement
4645,img_4645,2060,0.5952649,2060,Décoration
4646,img_4646,40,0.25485504,40,Jeux consoles neuf
4647,img_4647,1560,0.577878,1560,Mobilier
4648,img_4648,2583,0.7769045,2583,Piscine et accessoires
4649,img_4649,40,0.8568274,40,Jeux consoles neuf
4650,img_4650,1280,0.69644475,1300,Jouets enfant
4651,img_4651,2583,0.9875123,2583,Piscine et accessoires
4652,img_4652,1140,0.31665593,1180,Objets pop culture
4653,img_4653,1302,0.22464573,40,Jeux et accessoires de plein air
4654,img_4654,2403,0.8711518,2403,Lots livres et magazines
4655,img_4655,1140,0.22787675,1140,Objets pop culture
4656,img_4656,2583,0.7221981,2583,Piscine et accessoires
4657,img_4657,2522,0.42449135,2522,Fournitures papeterie
4658,img_4658,2705,0.58928037,2905,Livres neufs
4659,img_4659,1920,0.99160916,1920,Linge de maison
4660,img_4660,1920,0.74944866,1920,Linge de maison
4661,img_4661,1300,0.51820576,1280,Modélisme
4662,img_4662,2583,0.9560391,2583,Piscine et accessoires
4663,img_4663,2583,0.95264286,2583,Piscine et accessoires
4664,img_4664,1300,0.66554475,1180,Modélisme
4665,img_4665,1160,0.98556376,1160,Cartes de jeux
4666,img_4666,60,0.9547507,60,Consoles de jeux
4667,img_4667,2705,0.19486244,60,Livres neufs
4668,img_4668,1940,0.96287364,2522,Épicerie
4669,img_4669,1140,0.99209446,1180,Objets pop culture
4670,img_4670,1300,0.39900494,1300,Modélisme
4671,img_4671,1160,0.21082136,1302,Cartes de jeux
4672,img_4672,1280,0.38953188,2582,Jouets enfant
4673,img_4673,1301,0.4413724,1301,Lingerie enfant et jeu de bar
4674,img_4674,2522,0.45961893,2060,Fournitures papeterie
4675,img_4675,1281,0.09529868,1280,Jeux enfant
4676,img_4676,2280,0.83237165,2280,Journaux et revues occasion
4677,img_4677,2280,0.4646876,2403,Journaux et revues occasion
4678,img_4678,2462,0.9490475,2403,Console et Jeux vidéos occasion
4679,img_4679,2585,0.6893168,2585,Outillage de jardin
4680,img_4680,1300,0.6571757,1300,Modélisme
4681,img_4681,1920,0.68880653,1280,Linge de maison
4682,img_4682,2585,0.40474215,2060,Outillage de jardin
4683,img_4683,1560,0.93961,1560,Mobilier
4684,img_4684,2522,0.5333942,2462,Fournitures papeterie
4685,img_4685,1320,0.1351639,1560,Puériculture
4686,img_4686,1920,0.9296509,1920,Linge de maison
4687,img_4687,2522,0.9540125,2522,Fournitures papeterie
4688,img_4688,2522,0.12979424,2522,Fournitures papeterie
4689,img_4689,1920,0.89688313,1560,Linge de maison
4690,img_4690,40,0.5393659,40,Jeux consoles neuf
4691,img_4691,1160,0.8691253,1160,Cartes de jeux
