original_index,imageid,predicted_category,true_category,predicted_category_name,true_category_name
4925,img_4925,1560,2060,Mobilier,Décoration
4927,img_4927,2582,2583,Mobilier et accessoires de jardin,Piscine et accessoires
4937,img_4937,1300,1140,Modélisme,Objets pop culture
4939,img_4939,2705,10,Livres neufs,Livres occasion
4940,img_4940,1140,1280,Objets pop culture,Jouets enfant
4945,img_4945,2582,1560,Mobilier et accessoires de jardin,Mobilier
4949,img_4949,1302,2522,Jeux et accessoires de plein air,Fournitures papeterie
4954,img_4954,2582,2060,Mobilier et accessoires de jardin,Décoration
4955,img_4955,2585,2522,Outillage de jardin,Fournitures papeterie
4956,img_4956,50,1560,Accessoires gaming,Mobilier
4959,img_4959,2060,50,Décoration,Accessoires gaming
4960,img_4960,1320,1560,Puériculture,Mobilier
4962,img_4962,2585,1280,Outillage de jardin,Jouets enfant
4965,img_4965,40,60,Jeux consoles neuf,Consoles de jeux
4966,img_4966,1302,1281,Jeux et accessoires de plein air,Jeux enfant
4969,img_4969,10,2403,Livres occasion,Lots livres et magazines
4970,img_4970,1320,1302,Puériculture,Jeux et accessoires de plein air
4972,img_4972,2060,2220,Décoration,Animalerie
4973,img_4973,1280,1300,Jouets enfant,Modélisme
4977,img_4977,2060,1920,Décoration,Linge de maison
4980,img_4980,2522,1301,Fournitures papeterie,Lingerie enfant et jeu de bar
4982,img_4982,2522,1920,Fournitures papeterie,Linge de maison
4985,img_4985,2582,1560,Mobilier et accessoires de jardin,Mobilier
4988,img_4988,1300,2522,Modélisme,Fournitures papeterie
4991,img_4991,2585,2583,Outillage de jardin,Piscine et accessoires
4992,img_4992,1320,1560,Puériculture,Mobilier
4994,img_4994,1280,2060,Jouets enfant,Décoration
4996,img_4996,50,2583,Accessoires gaming,Piscine et accessoires
4997,img_4997,1160,2403,Cartes de jeux,Lots livres et magazines
4998,img_4998,1301,2583,Lingerie enfant et jeu de bar,Piscine et accessoires
5003,img_5003,1280,1300,Jouets enfant,Modélisme
5006,img_5006,2060,1560,Décoration,Mobilier
5011,img_5011,2462,40,Console et Jeux vidéos occasion,Jeux consoles neuf
5013,img_5013,10,1140,Livres occasion,Objets pop culture
5015,img_5015,1281,2280,Jeux enfant,Journaux et revues occasion
5017,img_5017,1320,1280,Puériculture,Jouets enfant
5018,img_5018,2403,2705,Lots livres et magazines,Livres neufs
5020,img_5020,2905,40,Jeux PC en téléchargement,Jeux consoles neuf
5021,img_5021,2582,2583,Mobilier et accessoires de jardin,Piscine et accessoires
5023,img_5023,1320,2583,Puériculture,Piscine et accessoires
5025,img_5025,2060,1560,Décoration,Mobilier
5029,img_5029,2280,1560,Journaux et revues occasion,Mobilier
5031,img_5031,2403,10,Lots livres et magazines,Livres occasion
5032,img_5032,1281,1140,Jeux enfant,Objets pop culture
5035,img_5035,1280,1320,Jouets enfant,Puériculture
5037,img_5037,1302,40,Jeux et accessoires de plein air,Jeux consoles neuf
5038,img_5038,1302,50,Jeux et accessoires de plein air,Accessoires gaming
5039,img_5039,1302,1300,Jeux et accessoires de plein air,Modélisme
5044,img_5044,1280,1140,Jouets enfant,Objets pop culture
5047,img_5047,10,2403,Livres occasion,Lots livres et magazines
5053,img_5053,2705,1180,Livres neufs,Jeux de rôle et figurines
5056,img_5056,2220,1320,Animalerie,Puériculture
5061,img_5061,2585,2583,Outillage de jardin,Piscine et accessoires
5065,img_5065,1281,1302,Jeux enfant,Jeux et accessoires de plein air
5067,img_5067,10,1160,Livres occasion,Cartes de jeux
5069,img_5069,1300,1280,Modélisme,Jouets enfant
5071,img_5071,1280,2220,Jouets enfant,Animalerie
5072,img_5072,1280,1320,Jouets enfant,Puériculture
5073,img_5073,1301,1920,Lingerie enfant et jeu de bar,Linge de maison
5075,img_5075,2582,2585,Mobilier et accessoires de jardin,Outillage de jardin
5076,img_5076,2585,2582,Outillage de jardin,Mobilier et accessoires de jardin
5078,img_5078,2060,2582,Décoration,Mobilier et accessoires de jardin
5079,img_5079,1302,1280,Jeux et accessoires de plein air,Jouets enfant
5083,img_5083,10,2280,Livres occasion,Journaux et revues occasion
5086,img_5086,1320,2060,Puériculture,Décoration
5089,img_5089,2403,2280,Lots livres et magazines,Journaux et revues occasion
5092,img_5092,2220,1320,Animalerie,Puériculture
5094,img_5094,2585,2220,Outillage de jardin,Animalerie
5096,img_5096,2522,10,Fournitures papeterie,Livres occasion
5102,img_5102,1140,40,Objets pop culture,Jeux consoles neuf
5103,img_5103,2585,1560,Outillage de jardin,Mobilier
5104,img_5104,2582,1320,Mobilier et accessoires de jardin,Puériculture
5113,img_5113,40,2522,Jeux consoles neuf,Fournitures papeterie
5114,img_5114,2705,1280,Livres neufs,Jouets enfant
5118,img_5118,1320,1280,Puériculture,Jouets enfant
5119,img_5119,2060,1560,Décoration,Mobilier
5120,img_5120,1281,1180,Jeux enfant,Jeux de rôle et figurines
5124,img_5124,2060,1920,Décoration,Linge de maison
5131,img_5131,2462,50,Console et Jeux vidéos occasion,Accessoires gaming
5138,img_5138,10,40,Livres occasion,Jeux consoles neuf
5139,img_5139,2280,10,Journaux et revues occasion,Livres occasion
5145,img_5145,1302,1280,Jeux et accessoires de plein air,Jouets enfant
5148,img_5148,60,40,Consoles de jeux,Jeux consoles neuf
5151,img_5151,2583,1320,Piscine et accessoires,Puériculture
5157,img_5157,1940,2705,Épicerie,Livres neufs
5170,img_5170,2522,1560,Fournitures papeterie,Mobilier
5171,img_5171,2583,2585,Piscine et accessoires,Outillage de jardin
5175,img_5175,2280,2403,Journaux et revues occasion,Lots livres et magazines
5177,img_5177,1302,2582,Jeux et accessoires de plein air,Mobilier et accessoires de jardin
5178,img_5178,1140,1280,Objets pop culture,Jouets enfant
5180,img_5180,1302,2585,Jeux et accessoires de plein air,Outillage de jardin
5181,img_5181,1280,1140,Jouets enfant,Objets pop culture
5182,img_5182,1320,2583,Puériculture,Piscine et accessoires
5186,img_5186,1140,1280,Objets pop culture,Jouets enfant
5187,img_5187,2403,1560,Lots livres et magazines,Mobilier
5193,img_5193,2403,2280,Lots livres et magazines,Journaux et revues occasion
5196,img_5196,2522,1302,Fournitures papeterie,Jeux et accessoires de plein air
5208,img_5208,1560,2060,Mobilier,Décoration
5214,img_5214,1920,1560,Linge de maison,Mobilier
5215,img_5215,50,1280,Accessoires gaming,Jouets enfant
5216,img_5216,1140,2060,Objets pop culture,Décoration
5221,img_5221,2462,40,Console et Jeux vidéos occasion,Jeux consoles neuf
5222,img_5222,2403,1920,Lots livres et magazines,Linge de maison
5223,img_5223,2522,2583,Fournitures papeterie,Piscine et accessoires
5224,img_5224,2585,2583,Outillage de jardin,Piscine et accessoires
5225,img_5225,2403,1281,Lots livres et magazines,Jeux enfant
5226,img_5226,1302,1560,Jeux et accessoires de plein air,Mobilier
5227,img_5227,2582,2583,Mobilier et accessoires de jardin,Piscine et accessoires
5229,img_5229,2403,2462,Lots livres et magazines,Console et Jeux vidéos occasion
5231,img_5231,1302,50,Jeux et accessoires de plein air,Accessoires gaming
5234,img_5234,2522,1560,Fournitures papeterie,Mobilier
5235,img_5235,1140,2060,Objets pop culture,Décoration
5238,img_5238,1302,1560,Jeux et accessoires de plein air,Mobilier
5241,img_5241,2522,1320,Fournitures papeterie,Puériculture
5242,img_5242,1320,2060,Puériculture,Décoration
5245,img_5245,2705,10,Livres neufs,Livres occasion
5247,img_5247,1300,1302,Modélisme,Jeux et accessoires de plein air
5250,img_5250,1280,1281,Jouets enfant,Jeux enfant
5252,img_5252,40,2280,Jeux consoles neuf,Journaux et revues occasion
5254,img_5254,10,2280,Livres occasion,Journaux et revues occasion
5260,img_5260,2522,2403,Fournitures papeterie,Lots livres et magazines
5263,img_5263,1560,2060,Mobilier,Décoration
5264,img_5264,2705,2403,Livres neufs,Lots livres et magazines
5265,img_5265,1301,2585,Lingerie enfant et jeu de bar,Outillage de jardin
5266,img_5266,2583,2582,Piscine et accessoires,Mobilier et accessoires de jardin
5268,img_5268,1302,1280,Jeux et accessoires de plein air,Jouets enfant
5270,img_5270,50,1302,Accessoires gaming,Jeux et accessoires de plein air
5272,img_5272,1140,2403,Objets pop culture,Lots livres et magazines
5275,img_5275,1920,1560,Linge de maison,Mobilier
5280,img_5280,2522,2060,Fournitures papeterie,Décoration
5281,img_5281,1300,1280,Modélisme,Jouets enfant
5286,img_5286,1281,1280,Jeux enfant,Jouets enfant
5287,img_5287,1302,2585,Jeux et accessoires de plein air,Outillage de jardin
5290,img_5290,1280,2060,Jouets enfant,Décoration
5298,img_5298,60,40,Consoles de jeux,Jeux consoles neuf
5301,img_5301,2522,2403,Fournitures papeterie,Lots livres et magazines
5304,img_5304,10,1320,Livres occasion,Puériculture
5306,img_5306,10,40,Livres occasion,Jeux consoles neuf
5308,img_5308,1300,2522,Modélisme,Fournitures papeterie
5312,img_5312,1560,2522,Mobilier,Fournitures papeterie
5313,img_5313,2582,1281,Mobilier et accessoires de jardin,Jeux enfant
5317,img_5317,1140,1281,Objets pop culture,Jeux enfant
5318,img_5318,10,2280,Livres occasion,Journaux et revues occasion
5320,img_5320,1320,1281,Puériculture,Jeux enfant
5323,img_5323,2522,10,Fournitures papeterie,Livres occasion
5325,img_5325,2280,2403,Journaux et revues occasion,Lots livres et magazines
5328,img_5328,2582,1560,Mobilier et accessoires de jardin,Mobilier
5331,img_5331,1560,1302,Mobilier,Jeux et accessoires de plein air
5336,img_5336,1560,2585,Mobilier,Outillage de jardin
5338,img_5338,2705,40,Livres neufs,Jeux consoles neuf
5341,img_5341,1280,2583,Jouets enfant,Piscine et accessoires
5342,img_5342,10,2403,Livres occasion,Lots livres et magazines
5344,img_5344,1320,1280,Puériculture,Jouets enfant
5345,img_5345,2585,1280,Outillage de jardin,Jouets enfant
5347,img_5347,2585,1280,Outillage de jardin,Jouets enfant
5348,img_5348,2280,2403,Journaux et revues occasion,Lots livres et magazines
5349,img_5349,40,1280,Jeux consoles neuf,Jouets enfant
5350,img_5350,10,2280,Livres occasion,Journaux et revues occasion
5353,img_5353,10,2905,Livres occasion,Jeux PC en téléchargement
5357,img_5357,1140,2060,Objets pop culture,Décoration
5358,img_5358,10,2403,Livres occasion,Lots livres et magazines
5362,img_5362,1920,1560,Linge de maison,Mobilier
5363,img_5363,2585,2060,Outillage de jardin,Décoration
5364,img_5364,2522,1560,Fournitures papeterie,Mobilier
5365,img_5365,1281,1301,Jeux enfant,Lingerie enfant et jeu de bar
5367,img_5367,10,2403,Livres occasion,Lots livres et magazines
5369,img_5369,10,2403,Livres occasion,Lots livres et magazines
5370,img_5370,2060,50,Décoration,Accessoires gaming
5373,img_5373,2585,1300,Outillage de jardin,Modélisme
5375,img_5375,1140,1280,Objets pop culture,Jouets enfant
5377,img_5377,1560,2060,Mobilier,Décoration
5380,img_5380,2585,50,Outillage de jardin,Accessoires gaming
5382,img_5382,2403,10,Lots livres et magazines,Livres occasion
5385,img_5385,1301,1280,Lingerie enfant et jeu de bar,Jouets enfant
5386,img_5386,10,2403,Livres occasion,Lots livres et magazines
5393,img_5393,2280,2403,Journaux et revues occasion,Lots livres et magazines
5395,img_5395,1280,1320,Jouets enfant,Puériculture
5397,img_5397,1281,2060,Jeux enfant,Décoration
5398,img_5398,60,50,Consoles de jeux,Accessoires gaming
5401,img_5401,2220,1320,Animalerie,Puériculture
5402,img_5402,2522,2585,Fournitures papeterie,Outillage de jardin
5404,img_5404,2905,40,Jeux PC en téléchargement,Jeux consoles neuf
5408,img_5408,1320,2583,Puériculture,Piscine et accessoires
5410,img_5410,1300,1140,Modélisme,Objets pop culture
5413,img_5413,10,2403,Livres occasion,Lots livres et magazines
5416,img_5416,1300,1280,Modélisme,Jouets enfant
5420,img_5420,2582,60,Mobilier et accessoires de jardin,Consoles de jeux
5427,img_5427,2905,2280,Jeux PC en téléchargement,Journaux et revues occasion
5429,img_5429,2582,2522,Mobilier et accessoires de jardin,Fournitures papeterie
5435,img_5435,10,1140,Livres occasion,Objets pop culture
5439,img_5439,2582,1560,Mobilier et accessoires de jardin,Mobilier
5442,img_5442,2462,2403,Console et Jeux vidéos occasion,Lots livres et magazines
5443,img_5443,40,2280,Jeux consoles neuf,Journaux et revues occasion
5444,img_5444,2060,2583,Décoration,Piscine et accessoires
5448,img_5448,1320,1560,Puériculture,Mobilier
5453,img_5453,1302,2582,Jeux et accessoires de plein air,Mobilier et accessoires de jardin
5458,img_5458,1180,2585,Jeux de rôle et figurines,Outillage de jardin
5462,img_5462,1302,1180,Jeux et accessoires de plein air,Jeux de rôle et figurines
5464,img_5464,10,2403,Livres occasion,Lots livres et magazines
5471,img_5471,2060,1280,Décoration,Jouets enfant
5473,img_5473,50,1302,Accessoires gaming,Jeux et accessoires de plein air
5476,img_5476,40,2280,Jeux consoles neuf,Journaux et revues occasion
5477,img_5477,1320,2280,Puériculture,Journaux et revues occasion
5478,img_5478,1940,2705,Épicerie,Livres neufs
5480,img_5480,10,2705,Livres occasion,Livres neufs
5484,img_5484,2060,2582,Décoration,Mobilier et accessoires de jardin
5486,img_5486,2403,1280,Lots livres et magazines,Jouets enfant
5487,img_5487,40,2705,Jeux consoles neuf,Livres neufs
5489,img_5489,1560,2060,Mobilier,Décoration
5490,img_5490,1300,2582,Modélisme,Mobilier et accessoires de jardin
5492,img_5492,1302,2583,Jeux et accessoires de plein air,Piscine et accessoires
5496,img_5496,2585,1300,Outillage de jardin,Modélisme
5498,img_5498,2905,1281,Jeux PC en téléchargement,Jeux enfant
5502,img_5502,1560,2060,Mobilier,Décoration
5507,img_5507,2705,10,Livres neufs,Livres occasion
5510,img_5510,1280,1940,Jouets enfant,Épicerie
5511,img_5511,1302,1320,Jeux et accessoires de plein air,Puériculture
5512,img_5512,2280,2403,Journaux et revues occasion,Lots livres et magazines
5513,img_5513,2280,2403,Journaux et revues occasion,Lots livres et magazines
5519,img_5519,1280,2585,Jouets enfant,Outillage de jardin
5522,img_5522,1560,2060,Mobilier,Décoration
5524,img_5524,1302,1280,Jeux et accessoires de plein air,Jouets enfant
5529,img_5529,2905,40,Jeux PC en téléchargement,Jeux consoles neuf
5530,img_5530,1140,2583,Objets pop culture,Piscine et accessoires
5532,img_5532,10,2280,Livres occasion,Journaux et revues occasion
5534,img_5534,2060,1560,Décoration,Mobilier
5538,img_5538,2522,50,Fournitures papeterie,Accessoires gaming
5541,img_5541,2522,2060,Fournitures papeterie,Décoration
5542,img_5542,10,2280,Livres occasion,Journaux et revues occasion
5548,img_5548,2280,1560,Journaux et revues occasion,Mobilier
5551,img_5551,2582,1302,Mobilier et accessoires de jardin,Jeux et accessoires de plein air
5554,img_5554,1280,2060,Jouets enfant,Décoration
5558,img_5558,2060,1560,Décoration,Mobilier
5559,img_5559,1281,1280,Jeux enfant,Jouets enfant
5560,img_5560,1280,1300,Jouets enfant,Modélisme
5563,img_5563,2585,1302,Outillage de jardin,Jeux et accessoires de plein air
5565,img_5565,2060,1302,Décoration,Jeux et accessoires de plein air
5566,img_5566,2582,2585,Mobilier et accessoires de jardin,Outillage de jardin
5568,img_5568,10,1180,Livres occasion,Jeux de rôle et figurines
5570,img_5570,2705,1281,Livres neufs,Jeux enfant
5572,img_5572,1281,1560,Jeux enfant,Mobilier
5577,img_5577,1320,1560,Puériculture,Mobilier
5581,img_5581,1300,1280,Modélisme,Jouets enfant
5582,img_5582,10,1281,Livres occasion,Jeux enfant
5583,img_5583,1320,2583,Puériculture,Piscine et accessoires
5588,img_5588,50,2583,Accessoires gaming,Piscine et accessoires
5589,img_5589,2582,2583,Mobilier et accessoires de jardin,Piscine et accessoires
5594,img_5594,10,2403,Livres occasion,Lots livres et magazines
5596,img_5596,1302,1280,Jeux et accessoires de plein air,Jouets enfant
5598,img_5598,1302,1280,Jeux et accessoires de plein air,Jouets enfant
5599,img_5599,1301,1281,Lingerie enfant et jeu de bar,Jeux enfant
5602,img_5602,2060,2582,Décoration,Mobilier et accessoires de jardin
5606,img_5606,1320,1560,Puériculture,Mobilier
5612,img_5612,2060,40,Décoration,Jeux consoles neuf
5613,img_5613,1560,1920,Mobilier,Linge de maison
5614,img_5614,2220,1920,Animalerie,Linge de maison
5616,img_5616,40,1140,Jeux consoles neuf,Objets pop culture
5617,img_5617,2522,1560,Fournitures papeterie,Mobilier
5621,img_5621,1940,2583,Épicerie,Piscine et accessoires
5624,img_5624,1940,2583,Épicerie,Piscine et accessoires
5625,img_5625,2705,2522,Livres neufs,Fournitures papeterie
5630,img_5630,2905,2403,Jeux PC en téléchargement,Lots livres et magazines
5636,img_5636,2585,1300,Outillage de jardin,Modélisme
5638,img_5638,2905,40,Jeux PC en téléchargement,Jeux consoles neuf
5640,img_5640,2060,1300,Décoration,Modélisme
5642,img_5642,10,2585,Livres occasion,Outillage de jardin
5644,img_5644,1302,1300,Jeux et accessoires de plein air,Modélisme
5645,img_5645,1302,2060,Jeux et accessoires de plein air,Décoration
5646,img_5646,2585,1560,Outillage de jardin,Mobilier
5649,img_5649,1302,40,Jeux et accessoires de plein air,Jeux consoles neuf
5654,img_5654,1281,2522,Jeux enfant,Fournitures papeterie
5655,img_5655,2582,1281,Mobilier et accessoires de jardin,Jeux enfant
5656,img_5656,1301,2403,Lingerie enfant et jeu de bar,Lots livres et magazines
5658,img_5658,2585,2582,Outillage de jardin,Mobilier et accessoires de jardin
5659,img_5659,50,1300,Accessoires gaming,Modélisme
5661,img_5661,2582,1560,Mobilier et accessoires de jardin,Mobilier
5662,img_5662,1281,1280,Jeux enfant,Jouets enfant
5671,img_5671,2582,1560,Mobilier et accessoires de jardin,Mobilier
5672,img_5672,1300,2280,Modélisme,Journaux et revues occasion
5675,img_5675,10,2403,Livres occasion,Lots livres et magazines
5679,img_5679,40,10,Jeux consoles neuf,Livres occasion
5680,img_5680,1320,2582,Puériculture,Mobilier et accessoires de jardin
5681,img_5681,1180,40,Jeux de rôle et figurines,Jeux consoles neuf
5682,img_5682,10,2280,Livres occasion,Journaux et revues occasion
5684,img_5684,2403,1940,Lots livres et magazines,Épicerie
5686,img_5686,40,1920,Jeux consoles neuf,Linge de maison
5689,img_5689,2522,50,Fournitures papeterie,Accessoires gaming
5694,img_5694,2522,1320,Fournitures papeterie,Puériculture
5695,img_5695,1281,1940,Jeux enfant,Épicerie
5696,img_5696,2280,10,Journaux et revues occasion,Livres occasion
